ID,GX,GY,Species,Tag,PrevStatus,PrevIDqual,PrevHt,Cell,PrevComments,StandID,Plot,PrevYear
235002058,45,31,TSHE,TSHE_81,6,S,,F7,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002059,5,29,TSHE,TSHE_82,6,S,,A8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002060,19,29,TSHE,TSHE_83,6,S,,B8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002061,29,29,TSHE,TSHE_84,6,S,,B8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002062,39,29,TSHE,TSHE_85,6,S,,D8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002063,62,24,TSHE,TSHE_86,6,S,,G8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002064,89,28,TSHE,TSHE_87,6,S,,I8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002065,91,20,TSHE,TSHE_88,6,S,,J8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002066,91,19,TSHE,TSHE_89,6,S,,J8,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002067,89,19,TSHE,TSHE_90,6,S,,I9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002068,81,17,TSHE,TSHE_91,6,S,,I9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002069,79,14,TSHE,TSHE_92,6,S,,H9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002070,69,13,TSHE,TSHE_93,6,S,,G9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002071,63,12,TSHE,TSHE_94,6,S,,G9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002072,38,19,TSHE,TSHE_95,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002073,31,17,TSHE,TSHE_96,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002074,31,19,TSHE,TSHE_97,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002075,30,15,TSHE,TSHE_98,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002076,31,12,TSHE,TSHE_99,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002077,28,12,TSHE,TSHE_100,6,S,,C9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002078,15,15,TSHE,TSHE_100,6,S,,B9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002079,12,15,TSHE,TSHE_102,6,S,,B9,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002080,9,9,TSHE,TSHE_103,6,S,,A10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002081,19,8,TSHE,TSHE_104,6,S,,B10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002082,29,9,TSHE,TSHE_105,6,S,,C10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002083,38,8,TSHE,TSHE_106,6,S,,D10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002084,9,59,TSHE,TSHE_107,6,S,,F10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002085,65,5,TSHE,TSHE_108,6,S,,G10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002086,68,9,TSHE,TSHE_109,6,S,,G10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002087,78,3,TSHE,TSHE_110,6,S,,H10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002088,78,9,TSHE,TSHE_111,6,S,,H10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002089,80,8,TSHE,TSHE_112,6,S,,I10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002090,81,7,TSHE,TSHE_113,6,S,,I10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002091,89,9,TSHE,TSHE_114,6,S,,I10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002092,95,8,TSHE,TSHE_115,6,S,,J10,"no entry in 2023, assumed dead",FOREG_21,235,2023
235002093,99,8,TSHE,TSHE_116,6,S,,J10,"no entry in 2023, assumed dead",FOREG_21,235,2023
236002094,17,20,CHUM,35097,6,S,,B8,,FOREG_21,236,2023
236002095,18,19,CHUM,35050,9,S,,B8,,FOREG_21,236,2023
236002096,20,19,CHUM,35099,1,S,264,C8,UWD,FOREG_21,236,2023
236002097,64,33,PSME,35044,7,S,,G7,,FOREG_21,236,2020
236002098,65,34,PSME,35024,7,S,,G7,,FOREG_21,236,2020
236002099,73,29,PSME,35056,7,S,,H8,,FOREG_21,236,2020
236002100,70,30,TSHE,TSHE_1,6,S,,H7,"plant missing, presumed dead",FOREG_21,236,2020
236002101,90,3,TSHE,TSHE_2,6,S,,J10,"plant missing, presumed dead",FOREG_21,236,2020
236002102,92,0,TSHE,TSHE_3,6,S,,J10,"plant missing, presumed dead",FOREG_21,236,2020
236002103,93,43,TSHE,TSHE_4,6,S,,J6,"plant missing, presumed dead",FOREG_21,236,2020
236002104,99,52,TSHE,TSHE_5,6,S,,J5,"plant missing, presumed dead",FOREG_21,236,2020
236002105,4,67,TSHE,TSHE_6,6,S,,A4,"plant missing, presumed dead",FOREG_21,236,2020
236002106,68,83,TSHE,TSHE_7,6,S,,G2,"plant missing, presumed dead",FOREG_21,236,2020
236002107,70,82,TSHE,TSHE_8,6,S,,H2,"plant missing, presumed dead",FOREG_21,236,2020
236002108,3,65,CHUM,38202,1,S,221,A4,Stressed,FOREG_21,236,2023
236002109,3,65,CHUM,38261,1,S,279,A4,Stressed,FOREG_21,236,2023
236002110,4,58,CHUM,38279,1,S,142,A4,,FOREG_21,236,2023
236002111,11,54,CHUM,38274,1,S,251,B5,,FOREG_21,236,2023
236002112,94,76,ACCI,38284,9,S,,J3,,FOREG_21,236,2021
236002113,18,21,CHUM,47113,1,S,117,B8,UWD,FOREG_21,236,2023
236002114,99900,99900,ACCI,ACCI_1,6,S,,J3,"plant missing, presumed dead",FOREG_21,236,2021
236002115,20,61,TSHE,TSHE_9,6,S,,C4,"no entry in 2023, assumed dead",FOREG_21,236,2023
236002116,42,30,TSHE,TSHE_10,6,S,,E8,"no entry in 2023, assumed dead",FOREG_21,236,2023
236002117,40,29,TSHE,TSHE_11,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,236,2023
236008632,95,78,ACMA,12443,2,,83,J3,"CJD: tag 124443 seems to have one too many 4s, fixed to 12443",FOREG_21,236,2023
236008633,10,32,CHUM,12457,2,,124,A7,,FOREG_21,236,2023
237002118,13,47,TSHE,TSHE_1,6,S,,B6,"plant missing, presumed dead",FOREG_21,237,2021
237002119,28,37,TSHE,TSHE_2,6,S,,C7,"plant missing, presumed dead",FOREG_21,237,2020
237002120,60,19,TSHE,TSHE_3,6,S,,G9,"plant missing, presumed dead",FOREG_21,237,2020
237002121,56,16,TSHE,TSHE_4,6,S,,F9,"plant missing, presumed dead",FOREG_21,237,2020
237002122,58,15,TSHE,TSHE_5,6,S,,F9,"plant missing, presumed dead",FOREG_21,237,2020
237002123,78,26,TSHE,TSHE_6,6,S,,H8,"plant missing, presumed dead",FOREG_21,237,2020
237002124,60,37,THPL,UNKNOWN GERM_1,6,S,,G7,"plant missing, presumed dead",FOREG_21,237,2020
237002125,86,95,THPL,UNKNOWN GERM_2,6,S,,I1,"plant missing, presumed dead",FOREG_21,237,2020
237002126,80,68,TSHE,TSHE_7,6,S,,I4,"plant missing, presumed dead",FOREG_21,237,2020
237002127,82,79,TSHE,TSHE_8,6,S,,I3,"plant missing, presumed dead",FOREG_21,237,2020
237002128,62,72,TSHE,TSHE_9,6,S,,G3,"plant missing, presumed dead",FOREG_21,237,2020
237002129,50,75,TSHE,TSHE_10,6,S,,F3,"plant missing, presumed dead",FOREG_21,237,2020
237002130,10,98,TSHE,TSHE_11,6,S,,B1,"no entry in 2023, assumed dead",FOREG_21,237,2023
237002131,12,98,TSHE,TSHE_12,6,S,,B1,"no entry in 2023, assumed dead",FOREG_21,237,2023
237002132,27,58,TSHE,TSHE_13,6,S,,C5,"no entry in 2023, assumed dead",FOREG_21,237,2023
237002133,85,58,TSHE,TSHE_14,6,S,,I5,"no entry in 2023, assumed dead",FOREG_21,237,2023
237002134,85,59,TSHE,TSHE_15,6,S,,I5,"no entry in 2023, assumed dead",FOREG_21,237,2023
237002135,66,30,TSHE,TSHE_16,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,237,2023
238002136,90,29,TSHE,TSHE_1,6,S,,J8,"plant missing, presumed dead",FOREG_21,238,2020
238002137,66,8,TSHE,TSHE_2,6,S,,G10,"plant missing, presumed dead",FOREG_21,238,2020
238002138,64,33,ABAM,38234,1,S,55,G7,,FOREG_21,238,2023
238002139,62,11,TSHE,TSHE_3,6,S,,G9,"plant missing, presumed dead",FOREG_21,238,2020
238002140,67,31,THPL,UNKNOWN GERM,6,U,,G7,"plant missing, presumed dead",FOREG_21,238,2020
238002141,55,55,ABAM,38293,1,S,45,F5,,FOREG_21,238,2023
238002142,56,57,TSHE,TSHE_4,6,S,,G5,"plant missing, presumed dead",FOREG_21,238,2020
238002143,55,84,TSHE,TSHE_5,6,S,,F2,"plant missing, presumed dead",FOREG_21,238,2020
238002144,85,2,TSHE,TSHE_6,6,S,,J10,"plant missing, presumed dead",FOREG_21,238,2020
238002145,83,2,PSME,PSME_1,6,S,,J10,"plant missing, presumed dead",FOREG_21,238,2020
238002146,81,12,TSHE,TSHE_7,6,S,,I9,"plant missing, presumed dead",FOREG_21,238,2020
238002147,82,15,PSME,PSME_2,6,S,,I9,"plant missing, presumed dead",FOREG_21,238,2020
238002148,53,37,TSHE,TSHE_8,6,S,,F7,"plant missing, presumed dead",FOREG_21,238,2020
238002149,84,30,PSME,PSME_3,6,S,,I7,"plant missing, presumed dead",FOREG_21,238,2020
238002150,93,57,CHME,38271,6,S,,J5,EDT 2021 _ ID CORRECTED,FOREG_21,238,2021
238002151,44,3,TSHE,TSHE_9,6,S,,E10,"plant missing, presumed dead",FOREG_21,238,2020
238002152,40,23,TSHE,TSHE_10,6,S,,E8,"plant missing, presumed dead",FOREG_21,238,2020
238002153,33,31,TSHE,TSHE_11,6,S,,D7,"plant missing, presumed dead",FOREG_21,238,2020
238002154,43,97,TSHE,TSHE_12,6,S,,E1,"plant missing, presumed dead",FOREG_21,238,2020
238002155,26,95,TSHE,TSHE_13,6,S,,C1,"plant missing, presumed dead",FOREG_21,238,2020
238002156,7,100,TSHE,TSHE_14,6,S,,A1,"plant missing, presumed dead",FOREG_21,238,2020
238002157,2,96,TSHE,TSHE_15,6,S,,A1,"plant missing, presumed dead",FOREG_21,238,2020
238002158,19,47,TSHE,35054,7,S,,B6,,FOREG_21,238,2020
238002159,4,64,THPL,UNKNOWN GERM_2,6,U,,A4,"plant missing, presumed dead",FOREG_21,238,2020
238002160,31,77,PSME,PSME_4,6,S,,D3,"plant missing, presumed dead",FOREG_21,238,2020
238002161,36,89,PSME,PSME_5,6,S,,D2,"plant missing, presumed dead",FOREG_21,238,2020
238002162,47,96,PSME,PSME_6,6,S,,E1,"plant missing, presumed dead",FOREG_21,238,2020
238002163,46,82,TSHE,TSHE_16,6,S,,E2,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002164,18,22,TSHE,TSHE_17,6,S,,B8,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002165,18,18,TSHE,TSHE_18,6,S,,B9,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002166,21,20,TSHE,TSHE_19,6,S,,B9,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002167,23,20,TSHE,TSHE_20,6,S,,C9,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002168,36,10,TSHE,TSHE_21,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002169,75,23,TSHE,TSHE_22,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002170,73,29,TSHE,TSHE_23,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002171,77,28,TSHE,TSHE_24,6,S,,H8,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002172,95,20,TSHE,TSHE_25,6,S,,J8,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002173,82,41,TSHE,TSHE_26,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002174,80,41,TSHE,TSHE_27,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002175,68,35,TSHE,TSHE_28,6,S,,G7,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002176,68,35,TSHE,TSHE_29,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002177,50,50,TSHE,TSHE_30,6,S,,E6,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002178,48,50,TSHE,TSHE_31,6,S,,E6,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002179,75,69,TSHE,TSHE_32,6,S,,H4,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002180,90,76,TSHE,TSHE_33,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002181,92,76,TSHE,TSHE_34,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002182,60,74,TSHE,TSHE_35,6,S,,G3,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002183,76,70,PSME,PSME_7,6,S,,G3,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002184,58,12,PSME,PSME_8,6,S,,F9,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002185,35,10,PSME,PSME_9,6,S,,D10,"no entry in 2023, assumed dead",FOREG_21,238,2023
238002186,29,15,PSME,PSME_10,6,S,,C9,"no entry in 2023, assumed dead",FOREG_21,238,2023
239002187,10,55,TSHE,38232,1,S,770,A5,,FOREG_21,239,2023
239002188,1,72,TSHE,38298,1,S,,AE,"CJD: no 2023 record, may have been missed",FOREG_21,239,2023
239002189,9,52,TSHE,TSHE_1,6,S,,A5,"plant missing, presumed dead",FOREG_21,239,2020
239002190,6,65,TSHE,TSHE_2,6,S,,A4,"plant missing, presumed dead",FOREG_21,239,2020
239002191,11,69,TSHE,TSHE_3,6,S,,B4,"plant missing, presumed dead",FOREG_21,239,2020
239002192,12,70,TSHE,TSHE_4,6,S,,B3,"plant missing, presumed dead",FOREG_21,239,2020
239002193,33,65,TSHE,TSHE_5,6,S,,D4,"plant missing, presumed dead",FOREG_21,239,2020
239002194,26,76,TSHE,TSHE_6,6,S,,D3,"plant missing, presumed dead",FOREG_21,239,2020
239002195,41,74,TSHE,TSHE_7,6,S,,E3,"plant missing, presumed dead",FOREG_21,239,2020
239002196,88,59,TSHE,TSHE_8,6,S,,I5,"plant missing, presumed dead",FOREG_21,239,2020
239002197,82,63,TSHE,TSHE_9,6,S,,I4,"plant missing, presumed dead",FOREG_21,239,2020
239002198,76,66,TSHE,TSHE_10,6,S,,H4,"plant missing, presumed dead",FOREG_21,239,2020
239002199,85,91,TSHE,TSHE_11,6,S,,I1,"plant missing, presumed dead",FOREG_21,239,2020
239002200,85,90,TSHE,TSHE_12,6,S,,I1,"plant missing, presumed dead",FOREG_21,239,2020
239002201,82,96,TSHE,TSHE_13,6,S,,I1,"plant missing, presumed dead",FOREG_21,239,2020
239002202,81,97,TSHE,TSHE_14,6,S,,I1,"plant missing, presumed dead",FOREG_21,239,2020
239002203,70,64,TSHE,TSHE_15,6,S,,H4,"plant missing, presumed dead",FOREG_21,239,2020
239002204,99,67,PSME,35053,7,S,,J4,,FOREG_21,239,2020
239002205,92,71,PSME,35017,7,S,,J3,,FOREG_21,239,2020
239002206,84,89,PSME,PSME_1,6,S,,I2,"plant missing, presumed dead",FOREG_21,239,2020
239002207,56,97,TSHE,TSHE_16,6,S,,F1,"plant missing, presumed dead",FOREG_21,239,2022
239002208,12,85,TSHE,TSHE_17,6,S,,B2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002209,12,85,TSHE,TSHE_18,6,S,,B2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002210,11,85,TSHE,TSHE_19,6,S,,B2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002211,13,80,TSHE,TSHE_20,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002212,32,81,TSHE,TSHE_21,6,S,,D2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002213,35,95,TSHE,TSHE_22,6,S,,D1,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002214,25,91,PSME,PSME_02,6,S,,C2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002215,23,72,TSHE,TSHE_23,6,S,,C3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002216,4,69,TSHE,TSHE_24,6,S,,A4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002217,4,69,TSHE,TSHE_25,6,S,,A4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002218,35,68,TSHE,TSHE_26,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002219,35,67,TSHE,TSHE_27,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002220,35,67,TSHE,TSHE_28,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002221,35,67,TSHE,TSHE_29,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002222,35,67,TSHE,TSHE_30,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002223,35,67,TSHE,TSHE_31,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002224,35,65,TSHE,TSHE_32,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002225,35,65,TSHE,TSHE_33,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002226,35,65,TSHE,TSHE_34,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002227,30,64,TSHE,TSHE_35,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002228,30,62,TSHE,TSHE_36,6,S,,D4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002229,45,65,TSHE,TSHE_37,6,S,,E4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002230,45,62,TSHE,TSHE_38,6,S,,E4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002231,50,62,TSHE,TSHE_39,6,S,,E4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002232,50,88,TSHE,TSHE_40,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002233,50,88,TSHE,TSHE_41,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002234,51,88,TSHE,TSHE_42,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002235,52,88,TSHE,TSHE_43,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002236,51,81,TSHE,TSHE_44,6,S,,F2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002237,43,91,PSME,PSME_03,6,S,,E1,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002238,65,90,TSHE,TSHE_45,6,S,,G2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002239,80,75,TSHE,TSHE_46,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002240,85,90,TSHE,TSHE_47,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002241,85,90,TSHE,TSHE_48,6,S,,I2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002242,90,92,TSHE,TSHE_49,6,S,,J1,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002243,91,92,TSHE,TSHE_50,6,S,,J1,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002244,95,86,TSHE,TSHE_51,6,S,,J2,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002245,96,80,TSHE,TSHE_52,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002246,91,80,TSHE,TSHE_53,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002247,95,78,TSHE,TSHE_54,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002248,93,72,TSHE,TSHE_55,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002249,95,72,TSHE,TSHE_56,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002250,95,72,TSHE,TSHE_57,6,S,,J3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002251,89,69,TSHE,TSHE_58,6,S,,I3,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002252,91,69,TSHE,TSHE_59,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002253,91,65,TSHE,TSHE_60,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002254,92,63,TSHE,TSHE_61,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002255,92,63,TSHE,TSHE_62,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002256,92,61,TSHE,TSHE_63,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002257,94,61,TSHE,TSHE_64,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002258,95,61,TSHE,TSHE_65,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002259,90,61,TSHE,TSHE_66,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002260,90,60,TSHE,TSHE_67,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002261,55,51,TSHE,TSHE_68,6,S,,I4,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002262,75,32,TSHE,TSHE_69,6,S,,H7,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002263,80,27,TSHE,TSHE_70,6,S,,I8,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002264,80,27,TSHE,TSHE_71,6,S,,I8,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002265,38,36,TSHE,TSHE_72,6,S,,E7,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002266,38,36,TSHE,TSHE_73,6,S,,E7,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002267,24,20,PSME,PSME_04,6,S,,C9,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002268,18,30,PSME,PSME_04,6,S,,B7,"no entry in 2023, assumed dead",FOREG_21,239,2023
239002269,18,42,PSME,PSME_04,6,S,,B6,"no entry in 2023, assumed dead",FOREG_21,239,2023
240002270,60,15,TSHE,TSHE_1,6,S,,G9,"plant missing, presumed dead",FOREG_21,240,2020
240002271,48,43,TSHE,TSHE_2,6,S,,E6,"plant missing, presumed dead",FOREG_21,240,2020
240002272,49,43,TSHE,TSHE_3,6,S,,E6,"plant missing, presumed dead",FOREG_21,240,2020
240002273,80,42,TSHE,TSHE_4,6,S,,I6,"plant missing, presumed dead",FOREG_21,240,2020
240002274,90,48,TSHE,TSHE_5,6,S,,J6,"plant missing, presumed dead",FOREG_21,240,2020
240002275,79,73,TSHE,TSHE_6,6,S,,H3,"plant missing, presumed dead",FOREG_21,240,2020
240002276,58,56,TSHE,TSHE_7,6,S,,F5,"plant missing, presumed dead",FOREG_21,240,2020
240002277,47,58,TSHE,TSHE_8,6,S,,E5,"plant missing, presumed dead",FOREG_21,240,2020
240002278,46,94,TSHE,TSHE_9,6,S,,E1,"plant missing, presumed dead",FOREG_21,240,2020
240002279,29,84,TSHE,TSHE_10,6,S,,B2,"plant missing, presumed dead",FOREG_21,240,2020
240002280,9,98,TSHE,TSHE_11,6,S,,A1,"plant missing, presumed dead",FOREG_21,240,2020
240002281,1,24,PSME,PSME_1,6,S,,A8,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002282,30,42,PSME,PSME_1,6,S,,D6,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002283,31,48,TSHE,TSHE_12,6,S,,D6,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002284,33,39,TSHE,TSHE_13,6,S,,D7,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002285,38,35,TSHE,TSHE_14,6,S,,D7,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002286,36,15,TSHE,TSHE_15,6,S,,D9,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002287,42,12,TSHE,TSHE_16,6,S,,E9,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002288,45,13,TSHE,TSHE_17,6,S,,E9,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002289,89,35,TSHE,TSHE_18,6,S,,I7,"no entry in 2023, assumed dead",FOREG_21,240,2023
240002290,89,43,TSHE,TSHE_19,6,S,,I6,"no entry in 2023, assumed dead",FOREG_21,240,2023
241002291,4,41,CHME,35036,7,S,,A6,,FOREG_21,241,2020
241002292,6,40,CHME,CHME_1,6,S,,A6,"plant missing, presumed dead",FOREG_21,241,2020
241002293,30,43,PSME,35015,7,S,,D6,,FOREG_21,241,2020
241002294,42,16,PSME,PSME_1,6,S,,E9,"plant missing, presumed dead",FOREG_21,241,2020
241002295,94,1,CHME,35006,6,S,,J10,,FOREG_21,241,2021
241002296,84,6,CHME,CHME_2,6,S,,I10,,FOREG_21,241,2022
241002297,63,53,ORSE,35079,1,S,29,G5,,FOREG_21,241,2023
241002298,66,49,ORSE,ORSE_1,6,S,,G6,UWD,FOREG_21,241,2022
241002299,68,50,ORSE,35001,9,S,,H5,UWD,FOREG_21,241,2022
241002300,5,63,TSHE,TSHE_1,6,S,,A4,"plant missing, presumed dead",FOREG_21,241,2021
241002301,10,76,TSHE,TSHE_2,6,S,,B3,"plant missing, presumed dead",FOREG_21,241,2020
241002302,55,58,TSHE,TSHE_3,6,S,,F5,"plant missing, presumed dead",FOREG_21,241,2020
241002303,10,85,PSME,PSME_2,6,S,,F5,"plant missing, presumed dead",FOREG_21,241,2020
241002304,2,60,CHME,35110,1,S,85,A4,,FOREG_21,241,2023
241002305,58,53,PSME,35128,7,S,,F5,,FOREG_21,241,2020
241002306,60,77,ORSE,35191,6,S,,F3,,FOREG_21,241,2021
241008641,60,61,ORSE,ORSE2301,2,,17,G4,TS,FOREG_21,241,2023
241008917,58,53,ORSE,11282,2,,65,F5,,FOREG_21,241,2023
242002307,29,100,BENE,35029,1,S,109,C1,Rooted out of plot,FOREG_21,242,2023
242002308,13,94,PSME,35076,7,S,,B1,,FOREG_21,242,2020
242002309,11,69,BENE,35086,1,S,109,B3,,FOREG_21,242,2023
242002310,7,40,PSME,35042,9,S,,A6,EDT 2021_ 2020 cell corrected,FOREG_21,242,2020
242002311,95,45,ORSE,35049,6,S,,J6,,FOREG_21,242,2021
242002312,100,53,PSME,35034,7,S,,J5,,FOREG_21,242,2020
242002313,73,31,PSME,45175,7,S,,H7,,FOREG_21,242,2021
242002314,26,52,TSHE,TSHE_1,6,S,,C5,"no entry in 2023, assumed dead",FOREG_21,242,2023
242002315,12,17,TSHE,TSHE_2,6,S,,B9,"no entry in 2023, assumed dead",FOREG_21,242,2023
242002316,31,80,PSME,PSME_1,6,S,,B3,"no entry in 2023, assumed dead",FOREG_21,242,2023
242002317,87,90,PSME,PSME_2,6,S,,I1,"no entry in 2023, assumed dead",FOREG_21,242,2023
243002318,73,39,VAME,35159,1,S,42,H7,"FIELD: Possible duplicate. This VAME is 243, CJD: Check height in 2024",FOREG_21,243,2023
243002319,60,58,VAME,35151,7,S,,G5,,FOREG_21,243,2020
243002320,81,29,VAME,VAME_1,6,S,,I8,"plant missing, presumed dead",FOREG_21,243,2020
243002321,84,73,VAME,35196,9,S,,I3,,FOREG_21,243,2022
243002322,61,66,VAME,VAME_2,6,S,,G4,"plant missing, presumed dead",FOREG_21,243,2020
243002323,85,92,ABAM,35144,1,S,412,I2,,FOREG_21,243,2023
